user_id,age,gender,location,income_level,education_level,number_of_children,child_age,investment_amount,investment_frequency,investment_options,app_sessions,app_usage_duration,features_used,goals_created,investment_decision,interactions_with_experts,topics_discussed,feedback_rating
669904,24,Female,"Surat, India",Medium,Graduate,4,2,13670,4,"['US ETFs', 'US ETFs', 'Digital Gold']",4,30,"['Expert Advice', 'Expert Advice']",0,0,9,"['Financial Planning', 'Risk Tolerance']",3
856797,56,Male,"Kanpur, India",Low,Graduate,4,10,38610,2,"['US ETFs', 'US ETFs', 'US ETFs']",11,4,"['Goal Setting', 'Investment Tracking']",0,0,8,"['Financial Planning', 'Investment Options']",4
58556,26,Female,"Vadodara, India",High,High School,2,13,23730,1,"['Digital Gold', 'Mutual Funds', 'Mutual Funds']",15,2,"['Investment Tracking', 'Investment Tracking']",0,1,8,"['Investment Options', 'Investment Options']",4
326919,40,Female,"Mumbai, India",Low,Graduate,2,8,36986,8,"['Mutual Funds', 'Digital Gold', 'Mutual Funds']",17,43,"['Expert Advice', 'Expert Advice']",0,0,0,"['Risk Tolerance', 'Investment Options']",5
297929,60,Female,"Visakhapatnam, India",Low,Undergraduate,0,0,9613,4,"['US ETFs', 'Mutual Funds', 'Digital Gold']",27,9,"['Goal Setting', 'Investment Tracking']",0,1,5,"['Investment Options', 'Investment Options']",3
690846,54,Male,"Kolkata, India",High,Undergraduate,2,3,6368,2,"['Digital Gold', 'Digital Gold', 'Mutual Funds']",12,53,"['Goal Setting', 'Investment Tracking']",0,1,7,"['Financial Planning', 'Financial Planning']",5
301610,41,Female,"Vadodara, India",High,High School,5,2,9004,1,"['Digital Gold', 'US ETFs', 'US ETFs']",29,53,"['Investment Tracking', 'Goal Setting']",0,1,2,"['Investment Options', 'Risk Tolerance']",5
787932,50,Male,"Ahmedabad, India",Low,High School,2,2,5498,2,"['Mutual Funds', 'Mutual Funds', 'Digital Gold']",4,47,"['Expert Advice', 'Expert Advice']",0,0,8,"['Risk Tolerance', 'Risk Tolerance']",4
600755,20,Male,"Ghaziabad, India",Medium,High School,0,0,30695,10,"['US ETFs', 'US ETFs', 'US ETFs']",18,2,"['Investment Tracking', 'Investment Tracking']",0,0,9,"['Investment Options', 'Financial Planning']",4
278875,41,Male,"Ahmedabad, India",Low,Graduate,0,0,26209,9,"['US ETFs', 'Digital Gold', 'US ETFs']",17,30,"['Expert Advice', 'Investment Tracking']",0,0,9,"['Investment Options', 'Investment Options']",3
482028,21,Male,"Nagpur, India",High,High School,4,11,11432,8,"['Mutual Funds', 'Mutual Funds', 'Mutual Funds']",12,33,"['Investment Tracking', 'Investment Tracking']",0,1,7,"['Risk Tolerance', 'Financial Planning']",5
603250,52,Male,"Indore, India",Low,High School,1,11,27572,5,"['US ETFs', 'Digital Gold', 'Digital Gold']",9,3,"['Goal Setting', 'Goal Setting']",0,0,5,"['Financial Planning', 'Risk Tolerance']",4
139273,36,Male,"Thane, India",High,Undergraduate,0,0,9777,9,"['Digital Gold', 'Mutual Funds', 'Digital Gold']",11,26,"['Expert Advice', 'Investment Tracking']",1,1,5,"['Investment Options', 'Financial Planning']",4
606916,40,Female,"Hyderabad, India",High,Undergraduate,3,4,46348,6,"['US ETFs', 'Mutual Funds', 'Mutual Funds']",8,45,"['Goal Setting', 'Investment Tracking']",0,0,0,"['Risk Tolerance', 'Investment Options']",5
939000,30,Male,"Bhopal, India",Low,Graduate,4,1,27667,1,"['Mutual Funds', 'US ETFs', 'US ETFs']",16,53,"['Investment Tracking', 'Expert Advice']",0,0,6,"['Financial Planning', 'Financial Planning']",5
758081,30,Female,"Pune, India",High,Undergraduate,5,15,32700,10,"['US ETFs', 'Digital Gold', 'Digital Gold']",11,20,"['Expert Advice', 'Expert Advice']",1,0,4,"['Investment Options', 'Risk Tolerance']",4
69035,41,Male,"Lucknow, India",High,Graduate,2,10,26247,10,"['Mutual Funds', 'Digital Gold', 'Mutual Funds']",24,58,"['Goal Setting', 'Goal Setting']",0,1,6,"['Investment Options', 'Investment Options']",4
959087,54,Female,"Patna, India",Medium,High School,0,0,35949,9,"['Mutual Funds', 'US ETFs', 'US ETFs']",6,33,"['Goal Setting', 'Investment Tracking']",0,0,1,"['Risk Tolerance', 'Risk Tolerance']",5
810507,42,Female,"Chennai, India",Low,Undergraduate,4,8,18058,10,"['US ETFs', 'US ETFs', 'US ETFs']",19,20,"['Investment Tracking', 'Expert Advice']",0,0,9,"['Investment Options', 'Investment Options']",5
494712,30,Female,"Delhi, India",High,Graduate,2,12,19591,4,"['Digital Gold', 'Digital Gold', 'Mutual Funds']",6,2,"['Investment Tracking', 'Investment Tracking']",1,0,9,"['Risk Tolerance', 'Risk Tolerance']",5
300996,47,Female,"Bangalore, India",Medium,Undergraduate,3,13,42686,9,"['Digital Gold', 'Mutual Funds', 'Mutual Funds']",8,43,"['Goal Setting', 'Goal Setting']",0,0,6,"['Investment Options', 'Investment Options']",5
425824,36,Male,"Patna, India",Medium,High School,4,13,18078,10,"['Digital Gold', 'Digital Gold', 'Digital Gold']",4,55,"['Expert Advice', 'Goal Setting']",0,0,6,"['Risk Tolerance', 'Investment Options']",3
628717,26,Female,"Delhi, India",Low,Graduate,5,11,3417,10,"['Digital Gold', 'Digital Gold', 'Digital Gold']",11,2,"['Goal Setting', 'Expert Advice']",0,0,6,"['Investment Options', 'Investment Options']",4
21907,26,Male,"Bangalore, India",Low,Graduate,0,0,26263,8,"['US ETFs', 'Mutual Funds', 'Mutual Funds']",5,36,"['Goal Setting', 'Goal Setting']",0,0,1,"['Risk Tolerance', 'Investment Options']",5
926492,46,Male,"Delhi, India",Medium,Graduate,1,7,31892,7,"['Digital Gold', 'Digital Gold', 'US ETFs']",23,46,"['Investment Tracking', 'Goal Setting']",0,0,0,"['Financial Planning', 'Investment Options']",5
581957,54,Male,"Pune, India",Low,Undergraduate,4,4,5845,3,"['US ETFs', 'Mutual Funds', 'Digital Gold']",3,18,"['Expert Advice', 'Goal Setting']",0,0,3,"['Risk Tolerance', 'Financial Planning']",5
740146,58,Female,"Surat, India",Medium,Undergraduate,2,14,33199,5,"['Digital Gold', 'Digital Gold', 'Mutual Funds']",6,1,"['Investment Tracking', 'Goal Setting']",0,0,5,"['Risk Tolerance', 'Risk Tolerance']",4
460838,55,Female,"Nagpur, India",Low,High School,4,18,26357,5,"['Mutual Funds', 'US ETFs', 'Mutual Funds']",25,33,"['Expert Advice', 'Expert Advice']",0,0,5,"['Risk Tolerance', 'Risk Tolerance']",3
779129,34,Male,"Delhi, India",Medium,Undergraduate,5,15,3935,8,"['US ETFs', 'Digital Gold', 'Digital Gold']",28,5,"['Expert Advice', 'Goal Setting']",0,1,6,"['Risk Tolerance', 'Risk Tolerance']",3
183533,29,Male,"Ahmedabad, India",High,Undergraduate,1,0,15328,9,"['Mutual Funds', 'US ETFs', 'Mutual Funds']",6,3,"['Expert Advice', 'Goal Setting']",1,0,6,"['Investment Options', 'Risk Tolerance']",3
54513,32,Male,"Thane, India",Medium,Undergraduate,2,2,20783,4,"['Digital Gold', 'Mutual Funds', 'Mutual Funds']",19,5,"['Goal Setting', 'Investment Tracking']",0,0,0,"['Risk Tolerance', 'Investment Options']",5
945498,28,Female,"Patna, India",High,High School,0,0,1761,4,"['Digital Gold', 'US ETFs', 'US ETFs']",17,51,"['Expert Advice', 'Goal Setting']",0,0,4,"['Risk Tolerance', 'Investment Options']",4
529545,28,Female,"Visakhapatnam, India",Low,High School,0,0,40013,8,"['Digital Gold', 'US ETFs', 'US ETFs']",1,27,"['Goal Setting', 'Expert Advice']",0,0,2,"['Risk Tolerance', 'Investment Options']",3
58776,52,Female,"Ghaziabad, India",High,High School,2,8,12783,1,"['US ETFs', 'Mutual Funds', 'Mutual Funds']",2,17,"['Goal Setting', 'Goal Setting']",0,0,4,"['Risk Tolerance', 'Risk Tolerance']",3
30986,46,Female,"Lucknow, India",Medium,Graduate,3,12,19268,5,"['US ETFs', 'Digital Gold', 'Digital Gold']",25,12,"['Goal Setting', 'Goal Setting']",0,0,8,"['Investment Options', 'Financial Planning']",4
426093,39,Female,"Vadodara, India",High,Undergraduate,5,14,11280,6,"['US ETFs', 'Mutual Funds', 'Mutual Funds']",26,40,"['Expert Advice', 'Goal Setting']",1,1,9,"['Risk Tolerance', 'Investment Options']",5
927986,46,Male,"Ahmedabad, India",Low,Undergraduate,2,16,46403,8,"['Digital Gold', 'US ETFs', 'US ETFs']",17,2,"['Expert Advice', 'Expert Advice']",0,0,8,"['Investment Options', 'Financial Planning']",4
677659,32,Female,"Nagpur, India",Medium,High School,3,18,10981,3,"['US ETFs', 'US ETFs', 'US ETFs']",29,33,"['Investment Tracking', 'Investment Tracking']",0,0,6,"['Investment Options', 'Financial Planning']",3
929693,44,Male,"Hyderabad, India",High,High School,3,10,17316,9,"['Digital Gold', 'Mutual Funds', 'US ETFs']",6,57,"['Goal Setting', 'Expert Advice']",0,0,10,"['Investment Options', 'Risk Tolerance']",4
965152,27,Female,"Ahmedabad, India",Medium,Undergraduate,0,0,30135,2,"['Mutual Funds', 'US ETFs', 'Mutual Funds']",9,36,"['Investment Tracking', 'Expert Advice']",0,0,7,"['Investment Options', 'Financial Planning']",5
944335,28,Male,"Ahmedabad, India",Low,Undergraduate,3,0,48523,4,"['Digital Gold', 'Digital Gold', 'US ETFs']",19,23,"['Expert Advice', 'Goal Setting']",0,0,4,"['Financial Planning', 'Investment Options']",5
255480,22,Male,"Bhopal, India",Low,Undergraduate,0,0,46735,7,"['US ETFs', 'US ETFs', 'Mutual Funds']",8,35,"['Goal Setting', 'Expert Advice']",0,0,1,"['Investment Options', 'Risk Tolerance']",3
503921,23,Male,"Ghaziabad, India",High,High School,0,0,7475,9,"['Mutual Funds', 'US ETFs', 'Digital Gold']",20,46,"['Investment Tracking', 'Expert Advice']",0,0,6,"['Risk Tolerance', 'Financial Planning']",3
547147,36,Female,"Vadodara, India",Low,Undergraduate,1,13,33156,3,"['Digital Gold', 'Mutual Funds', 'Mutual Funds']",2,21,"['Expert Advice', 'Goal Setting']",0,0,3,"['Risk Tolerance', 'Financial Planning']",3
298898,26,Female,"Jaipur, India",High,High School,0,0,1466,6,"['Mutual Funds', 'Mutual Funds', 'Digital Gold']",30,10,"['Expert Advice', 'Expert Advice']",0,0,9,"['Investment Options', 'Risk Tolerance']",5
379655,36,Female,"Nagpur, India",Medium,High School,1,14,8456,5,"['Digital Gold', 'Mutual Funds', 'Mutual Funds']",7,54,"['Investment Tracking', 'Expert Advice']",0,1,9,"['Risk Tolerance', 'Risk Tolerance']",5
262746,54,Female,"Bangalore, India",Medium,Graduate,0,0,49826,3,"['Mutual Funds', 'Digital Gold', 'Digital Gold']",21,33,"['Investment Tracking', 'Investment Tracking']",0,1,9,"['Financial Planning', 'Risk Tolerance']",4
869693,58,Male,"Bhopal, India",Low,High School,1,4,3903,7,"['Mutual Funds', 'US ETFs', 'Digital Gold']",19,44,"['Goal Setting', 'Expert Advice']",0,0,10,"['Investment Options', 'Financial Planning']",4
80717,52,Male,"Vadodara, India",Low,Graduate,4,7,4744,4,"['Mutual Funds', 'Digital Gold', 'Digital Gold']",25,4,"['Investment Tracking', 'Investment Tracking']",0,1,10,"['Risk Tolerance', 'Risk Tolerance']",3
673959,52,Male,"Mumbai, India",High,Undergraduate,1,7,14497,7,"['Mutual Funds', 'US ETFs', 'Digital Gold']",8,55,"['Investment Tracking', 'Investment Tracking']",0,1,9,"['Investment Options', 'Risk Tolerance']",4
186955,56,Female,"Ghaziabad, India",Medium,Undergraduate,3,5,42382,10,"['Mutual Funds', 'US ETFs', 'US ETFs']",4,59,"['Investment Tracking', 'Expert Advice']",0,0,4,"['Investment Options', 'Investment Options']",4
124097,44,Male,"Vadodara, India",High,Undergraduate,0,0,8135,4,"['US ETFs', 'Digital Gold', 'Mutual Funds']",25,60,"['Investment Tracking', 'Investment Tracking']",0,1,8,"['Financial Planning', 'Risk Tolerance']",5
286090,21,Male,"Visakhapatnam, India",High,Undergraduate,3,9,25936,7,"['US ETFs', 'US ETFs', 'Digital Gold']",8,24,"['Goal Setting', 'Goal Setting']",1,1,8,"['Risk Tolerance', 'Investment Options']",4
923538,21,Female,"Lucknow, India",Medium,Graduate,0,0,9460,5,"['US ETFs', 'Digital Gold', 'Digital Gold']",17,57,"['Expert Advice', 'Goal Setting']",0,0,10,"['Risk Tolerance', 'Risk Tolerance']",5
878144,28,Male,"Kanpur, India",Medium,High School,1,9,14330,10,"['Digital Gold', 'Mutual Funds', 'Digital Gold']",25,12,"['Investment Tracking', 'Investment Tracking']",0,1,6,"['Investment Options', 'Investment Options']",3
703379,23,Female,"Bhopal, India",Low,High School,0,0,3245,3,"['Digital Gold', 'US ETFs', 'Digital Gold']",12,44,"['Goal Setting', 'Goal Setting']",0,1,8,"['Financial Planning', 'Risk Tolerance']",3
378430,57,Female,"Surat, India",Medium,High School,4,1,19211,2,"['Digital Gold', 'US ETFs', 'Digital Gold']",29,51,"['Goal Setting', 'Investment Tracking']",0,0,0,"['Risk Tolerance', 'Investment Options']",3
488927,58,Male,"Visakhapatnam, India",Low,Undergraduate,5,17,44864,8,"['Mutual Funds', 'Mutual Funds', 'US ETFs']",28,45,"['Expert Advice', 'Goal Setting']",0,0,3,"['Risk Tolerance', 'Risk Tolerance']",5
689526,40,Male,"Hyderabad, India",High,High School,0,0,11281,4,"['US ETFs', 'US ETFs', 'Digital Gold']",12,32,"['Goal Setting', 'Expert Advice']",0,0,10,"['Risk Tolerance', 'Risk Tolerance']",4
806855,32,Male,"Ghaziabad, India",Low,High School,3,2,4411,4,"['Digital Gold', 'Digital Gold', 'Digital Gold']",5,26,"['Investment Tracking', 'Goal Setting']",0,0,8,"['Investment Options', 'Risk Tolerance']",5
688095,46,Male,"Kolkata, India",High,High School,1,3,30564,7,"['Mutual Funds', 'US ETFs', 'Digital Gold']",7,37,"['Investment Tracking', 'Investment Tracking']",0,0,5,"['Risk Tolerance', 'Risk Tolerance']",4
135125,59,Female,"Delhi, India",Medium,Undergraduate,3,6,4584,9,"['Digital Gold', 'Digital Gold', 'US ETFs']",8,45,"['Goal Setting', 'Investment Tracking']",0,1,10,"['Investment Options', 'Investment Options']",5
851958,46,Female,"Delhi, India",High,Undergraduate,1,7,31887,4,"['US ETFs', 'Digital Gold', 'Mutual Funds']",22,53,"['Expert Advice', 'Goal Setting']",0,0,8,"['Investment Options', 'Financial Planning']",3
398013,52,Female,"Delhi, India",Low,Graduate,0,0,43413,5,"['Mutual Funds', 'Digital Gold', 'Digital Gold']",1,2,"['Investment Tracking', 'Investment Tracking']",0,1,9,"['Financial Planning', 'Investment Options']",3
122133,20,Male,"Jaipur, India",Low,Undergraduate,4,13,20180,3,"['Mutual Funds', 'US ETFs', 'US ETFs']",4,56,"['Investment Tracking', 'Investment Tracking']",0,0,3,"['Financial Planning', 'Financial Planning']",4
343388,21,Male,"Surat, India",Medium,High School,0,0,42824,8,"['Digital Gold', 'Digital Gold', 'Digital Gold']",12,28,"['Goal Setting', 'Investment Tracking']",0,1,0,"['Investment Options', 'Financial Planning']",5
394407,36,Female,"Kanpur, India",Medium,Undergraduate,5,8,24592,10,"['Digital Gold', 'Mutual Funds', 'Mutual Funds']",3,36,"['Expert Advice', 'Goal Setting']",0,0,4,"['Investment Options', 'Financial Planning']",5
300374,35,Female,"Hyderabad, India",Low,High School,0,0,6993,9,"['Mutual Funds', 'Mutual Funds', 'Digital Gold']",24,4,"['Goal Setting', 'Expert Advice']",0,0,0,"['Investment Options', 'Investment Options']",3
292628,48,Female,"Patna, India",Medium,Undergraduate,2,18,25519,3,"['Digital Gold', 'Digital Gold', 'US ETFs']",10,30,"['Expert Advice', 'Investment Tracking']",0,0,3,"['Investment Options', 'Investment Options']",4
840381,59,Male,"Delhi, India",Medium,Undergraduate,5,2,7105,9,"['Digital Gold', 'US ETFs', 'US ETFs']",25,16,"['Investment Tracking', 'Goal Setting']",0,0,3,"['Financial Planning', 'Risk Tolerance']",5
100269,33,Female,"Chennai, India",Medium,Graduate,4,1,27852,1,"['Digital Gold', 'US ETFs', 'Digital Gold']",25,46,"['Expert Advice', 'Investment Tracking']",0,0,7,"['Financial Planning', 'Risk Tolerance']",3
853850,45,Male,"Nagpur, India",Medium,Graduate,0,0,42174,10,"['Mutual Funds', 'US ETFs', 'Digital Gold']",26,38,"['Investment Tracking', 'Goal Setting']",0,0,6,"['Financial Planning', 'Financial Planning']",4
19621,21,Female,"Kanpur, India",High,High School,3,0,19690,7,"['Mutual Funds', 'US ETFs', 'US ETFs']",6,23,"['Investment Tracking', 'Expert Advice']",0,0,2,"['Financial Planning', 'Investment Options']",3
658295,48,Male,"Nagpur, India",Medium,High School,1,8,17973,9,"['US ETFs', 'US ETFs', 'Digital Gold']",16,50,"['Expert Advice', 'Expert Advice']",0,0,4,"['Financial Planning', 'Risk Tolerance']",5
9488,46,Female,"Nagpur, India",Medium,Undergraduate,0,0,32069,2,"['Mutual Funds', 'US ETFs', 'US ETFs']",6,16,"['Goal Setting', 'Investment Tracking']",0,1,10,"['Financial Planning', 'Investment Options']",3
597791,57,Female,"Surat, India",Low,High School,1,14,3931,9,"['Digital Gold', 'Mutual Funds', 'Digital Gold']",28,56,"['Investment Tracking', 'Investment Tracking']",0,1,5,"['Risk Tolerance', 'Investment Options']",3
395674,47,Male,"Jaipur, India",Medium,High School,4,9,37153,10,"['US ETFs', 'Mutual Funds', 'Digital Gold']",18,29,"['Expert Advice', 'Expert Advice']",0,0,8,"['Risk Tolerance', 'Risk Tolerance']",5
825808,52,Female,"Pune, India",Medium,High School,5,4,41105,4,"['US ETFs', 'Mutual Funds', 'Digital Gold']",7,37,"['Investment Tracking', 'Goal Setting']",0,0,8,"['Financial Planning', 'Risk Tolerance']",4
15480,47,Female,"Chennai, India",Medium,Graduate,2,16,29171,4,"['Mutual Funds', 'US ETFs', 'Digital Gold']",24,46,"['Investment Tracking', 'Expert Advice']",0,1,2,"['Financial Planning', 'Financial Planning']",4
332184,47,Female,"Chennai, India",High,High School,1,17,35765,6,"['Mutual Funds', 'Mutual Funds', 'Mutual Funds']",3,18,"['Investment Tracking', 'Expert Advice']",0,0,9,"['Financial Planning', 'Financial Planning']",4
2944,29,Male,"Kolkata, India",High,Graduate,4,1,46099,6,"['Digital Gold', 'US ETFs', 'Digital Gold']",23,5,"['Goal Setting', 'Expert Advice']",1,0,8,"['Investment Options', 'Risk Tolerance']",4
161709,55,Female,"Delhi, India",Medium,Graduate,0,0,25824,4,"['Mutual Funds', 'Mutual Funds', 'Mutual Funds']",12,1,"['Investment Tracking', 'Goal Setting']",0,0,8,"['Financial Planning', 'Financial Planning']",5
53388,27,Male,"Patna, India",High,High School,4,1,12328,10,"['US ETFs', 'Mutual Funds', 'Digital Gold']",24,4,"['Investment Tracking', 'Investment Tracking']",0,0,8,"['Investment Options', 'Risk Tolerance']",5
251764,22,Female,"Vadodara, India",High,Undergraduate,1,2,39632,4,"['Digital Gold', 'Digital Gold', 'Mutual Funds']",12,35,"['Expert Advice', 'Goal Setting']",1,1,5,"['Risk Tolerance', 'Investment Options']",5
903692,58,Male,"Vadodara, India",Medium,High School,2,2,43873,3,"['US ETFs', 'Digital Gold', 'Digital Gold']",1,49,"['Expert Advice', 'Expert Advice']",0,0,0,"['Financial Planning', 'Financial Planning']",3
955077,48,Male,"Patna, India",Low,High School,1,8,22515,2,"['Digital Gold', 'Mutual Funds', 'US ETFs']",28,47,"['Investment Tracking', 'Investment Tracking']",0,1,0,"['Investment Options', 'Financial Planning']",5
140508,24,Male,"Indore, India",Low,Graduate,4,7,19390,8,"['Mutual Funds', 'Mutual Funds', 'Digital Gold']",7,39,"['Expert Advice', 'Expert Advice']",0,1,2,"['Investment Options', 'Financial Planning']",3
108846,47,Female,"Mumbai, India",High,Graduate,0,0,33709,4,"['Mutual Funds', 'Digital Gold', 'Digital Gold']",1,1,"['Investment Tracking', 'Investment Tracking']",0,1,2,"['Risk Tolerance', 'Investment Options']",4
625233,25,Male,"Bhopal, India",Medium,High School,2,17,32429,2,"['Digital Gold', 'Mutual Funds', 'Digital Gold']",16,38,"['Goal Setting', 'Goal Setting']",0,0,2,"['Financial Planning', 'Investment Options']",4
374711,49,Female,"Nagpur, India",Low,Graduate,1,11,45222,9,"['Digital Gold', 'US ETFs', 'Digital Gold']",21,34,"['Goal Setting', 'Expert Advice']",0,1,7,"['Investment Options', 'Investment Options']",3
345483,31,Male,"Lucknow, India",High,High School,3,12,44636,8,"['Mutual Funds', 'Digital Gold', 'Mutual Funds']",26,35,"['Investment Tracking', 'Investment Tracking']",0,1,10,"['Investment Options', 'Financial Planning']",3
623428,22,Male,"Hyderabad, India",Low,High School,1,4,36923,5,"['US ETFs', 'Mutual Funds', 'Digital Gold']",27,2,"['Goal Setting', 'Goal Setting']",0,0,2,"['Financial Planning', 'Risk Tolerance']",3
841021,51,Female,"Surat, India",Low,High School,3,16,36987,1,"['Digital Gold', 'US ETFs', 'Digital Gold']",26,27,"['Expert Advice', 'Expert Advice']",0,0,3,"['Financial Planning', 'Financial Planning']",5
430362,60,Female,"Pune, India",Medium,Undergraduate,5,5,1993,4,"['Digital Gold', 'Mutual Funds', 'Digital Gold']",8,21,"['Investment Tracking', 'Expert Advice']",0,0,9,"['Financial Planning', 'Investment Options']",4
417538,35,Female,"Pune, India",Medium,High School,5,14,46318,6,"['Digital Gold', 'Digital Gold', 'US ETFs']",4,11,"['Investment Tracking', 'Goal Setting']",0,0,9,"['Financial Planning', 'Risk Tolerance']",5
